continent,status,order,family,genus,species,mass.grams
AF,extant,Rodentia,Hystricidae,Atherurus,africanus,1934
AF,extant,Rodentia,Hystricidae,Hystrix,cristata,20000
AF,extant,Rodentia,Hystricidae,Hystrix,africaeaustralis,14936
AF,extant,Rodentia,Muridae,Acomys,cineraceus,
AF,extant,Rodentia,Muridae,Acomys,ignitus,
AF,extant,Rodentia,Muridae,Acomys,mullah,
AF,extant,Rodentia,Muridae,Acomys,louisae,20.2
AF,extant,Rodentia,Muridae,Acomys,spinosissimus,26.5
AF,extant,Rodentia,Muridae,Acomys,wilsoni,18.5
AF,extant,Rodentia,Muridae,Acomys,kempi,22
AF,extant,Rodentia,Muridae,Acomys,percivali,22
AF,extant,Rodentia,Muridae,Acomys,subspinosus,21
AF,extant,Rodentia,Muridae,Acomys,russatus,49.7
AF,extant,Rodentia,Muridae,Acomys,cahirinus,38.7
AF,extant,Rodentia,Muridae,Aethomys,bocagei,
AF,extant,Rodentia,Muridae,Aethomys,nyikae,
AF,extant,Rodentia,Muridae,Aethomys,silindensis,
AF,extant,Rodentia,Muridae,Aethomys,stannarius,
AF,extant,Rodentia,Muridae,Aethomys,thomasi,
AF,extant,Rodentia,Muridae,Aethomys,namaquensis,48.8
AF,extant,Rodentia,Muridae,Aethomys,granti,40
AF,extant,Rodentia,Muridae,Aethomys,chrysophilus,72.4
AF,extant,Rodentia,Muridae,Aethomys,kaiseri,90
AF,extant,Rodentia,Muridae,Aethomys,hindei,100
AF,extant,Rodentia,Muridae,Ammodillus,imbellis,50
AF,extant,Rodentia,Muridae,Apodemus,sylvaticus,21.5
AF,extant,Rodentia,Muridae,Arvicanthis,nairobae,
AF,extant,Rodentia,Muridae,Arvicanthis,somalicus,
AF,extant,Rodentia,Muridae,Arvicanthis,abyssinicus,77.1
AF,extant,Rodentia,Muridae,Arvicanthis,blicki,128
AF,extant,Rodentia,Muridae,Arvicanthis,niloticus,138.8
AF,extant,Rodentia,Muridae,Beamys,major,
AF,extant,Rodentia,Muridae,Beamys,hindei,75.8
AF,extant,Rodentia,Muridae,Colomys,goslingi,62.5
AF,extant,Rodentia,Muridae,Cricetomys,emini,1300
AF,extant,Rodentia,Muridae,Cricetomys,gambianus,1285
AF,extant,Rodentia,Muridae,Dasymys,foxi,
AF,extant,Rodentia,Muridae,Dasymys,montanus,
AF,extant,Rodentia,Muridae,Dasymys,nudipes,
AF,extant,Rodentia,Muridae,Dasymys,rufulus,
AF,extant,Rodentia,Muridae,Dasymys,incomtus,127.8
AF,extant,Rodentia,Muridae,Delanymys,brooksi,5
AF,extant,Rodentia,Muridae,Dendromus,insignis,
AF,extant,Rodentia,Muridae,Dendromus,kahuziensis,
AF,extant,Rodentia,Muridae,Dendromus,kivu,
AF,extant,Rodentia,Muridae,Dendromus,messorius,
AF,extant,Rodentia,Muridae,Dendromus,oreas,
AF,extant,Rodentia,Muridae,Dendromus,vernayi,
AF,extant,Rodentia,Muridae,Dendromus,lovati,12
AF,extant,Rodentia,Muridae,Dendromus,mystacalis,7.6
AF,extant,Rodentia,Muridae,Dendromus,melanotis,9.1
AF,extant,Rodentia,Muridae,Dendromus,mesomelas,10.2
AF,extant,Rodentia,Muridae,Dendromus,nyikae,15
AF,extant,Rodentia,Muridae,Dendroprionomys,rousseloti,
AF,extant,Rodentia,Muridae,Deomys,ferrugineus,62
AF,extant,Rodentia,Muridae,Dephomys,defua,43
AF,extant,Rodentia,Muridae,Dephomys,eburnea,52.5
AF,extant,Rodentia,Muridae,Desmodilliscus,braueri,10
AF,extant,Rodentia,Muridae,Desmodillus,auricularis,53.3
AF,extant,Rodentia,Muridae,Desmomys,harringtoni,90
AF,extant,Rodentia,Muridae,Gerbillurus,paeba,23.3
AF,extant,Rodentia,Muridae,Gerbillurus,setzeri,38.3
AF,extant,Rodentia,Muridae,Gerbillurus,tytonis,31
AF,extant,Rodentia,Muridae,Gerbillurus,vallinus,35.3
AF,extant,Rodentia,Muridae,Gerbillus,acticola,
AF,extant,Rodentia,Muridae,Gerbillus,agag,
AF,extant,Rodentia,Muridae,Gerbillus,bilensis,
AF,extant,Rodentia,Muridae,Gerbillus,bonhotei,
AF,extant,Rodentia,Muridae,Gerbillus,bottai,
AF,extant,Rodentia,Muridae,Gerbillus,brockmani,
AF,extant,Rodentia,Muridae,Gerbillus,burtoni,
AF,extant,Rodentia,Muridae,Gerbillus,cosensis,
AF,extant,Rodentia,Muridae,Gerbillus,dalloni,
AF,extant,Rodentia,Muridae,Gerbillus,diminutus,
AF,extant,Rodentia,Muridae,Gerbillus,dongolanus,
AF,extant,Rodentia,Muridae,Gerbillus,dunni,
AF,extant,Rodentia,Muridae,Gerbillus,floweri,
AF,extant,Rodentia,Muridae,Gerbillus,garamantis,
AF,extant,Rodentia,Muridae,Gerbillus,grobbeni,
AF,extant,Rodentia,Muridae,Gerbillus,harwoodi,
AF,extant,Rodentia,Muridae,Gerbillus,hesperinus,
AF,extant,Rodentia,Muridae,Gerbillus,hoogstraali,
AF,extant,Rodentia,Muridae,Gerbillus,jamesi,
AF,extant,Rodentia,Muridae,Gerbillus,juliani,
AF,extant,Rodentia,Muridae,Gerbillus,latastei,
AF,extant,Rodentia,Muridae,Gerbillus,lowei,
AF,extant,Rodentia,Muridae,Gerbillus,mackillingini,
AF,extant,Rodentia,Muridae,Gerbillus,maghrebi,
AF,extant,Rodentia,Muridae,Gerbillus,mauritaniae,
AF,extant,Rodentia,Muridae,Gerbillus,muriculus,
AF,extant,Rodentia,Muridae,Gerbillus,nancillus,
AF,extant,Rodentia,Muridae,Gerbillus,occiduus,
AF,extant,Rodentia,Muridae,Gerbillus,percivali,
AF,extant,Rodentia,Muridae,Gerbillus,principulus,
AF,extant,Rodentia,Muridae,Gerbillus,pulvinatus,
AF,extant,Rodentia,Muridae,Gerbillus,quadrimaculatus,
AF,extant,Rodentia,Muridae,Gerbillus,riggenbachi,
AF,extant,Rodentia,Muridae,Gerbillus,rosalinda,
AF,extant,Rodentia,Muridae,Gerbillus,ruberrimus,
AF,extant,Rodentia,Muridae,Gerbillus,somalicus,
AF,extant,Rodentia,Muridae,Gerbillus,stigmonyx,
AF,extant,Rodentia,Muridae,Gerbillus,syrticus,
AF,extant,Rodentia,Muridae,Gerbillus,tarabuli,
AF,extant,Rodentia,Muridae,Gerbillus,vivax,
AF,extant,Rodentia,Muridae,Gerbillus,watersi,
AF,extant,Rodentia,Muridae,Gerbillus,henleyi,8
AF,extant,Rodentia,Muridae,Gerbillus,nanus,25.5
AF,extant,Rodentia,Muridae,Gerbillus,nigeriae,29.7
AF,extant,Rodentia,Muridae,Gerbillus,pusillus,126
AF,extant,Rodentia,Muridae,Gerbillus,dasyurus,23.5
AF,extant,Rodentia,Muridae,Gerbillus,amoenus,13.2
AF,extant,Rodentia,Muridae,Gerbillus,campestris,28.4
AF,extant,Rodentia,Muridae,Gerbillus,perpallidus,36.3
AF,extant,Rodentia,Muridae,Gerbillus,simoni,17.4
AF,extant,Rodentia,Muridae,Gerbillus,andersoni,26.9
AF,extant,Rodentia,Muridae,Gerbillus,gerbillus,25
AF,extant,Rodentia,Muridae,Gerbillus,pyramidum,49.4
AF,extant,Rodentia,Muridae,Grammomys,aridulus,
AF,extant,Rodentia,Muridae,Grammomys,buntingi,
AF,extant,Rodentia,Muridae,Grammomys,caniceps,
AF,extant,Rodentia,Muridae,Grammomys,dryas,
AF,extant,Rodentia,Muridae,Grammomys,gigas,
AF,extant,Rodentia,Muridae,Grammomys,minnae,36
AF,extant,Rodentia,Muridae,Grammomys,cometes,45
AF,extant,Rodentia,Muridae,Grammomys,ibeanus,41.2
AF,extant,Rodentia,Muridae,Grammomys,macmillani,36
AF,extant,Rodentia,Muridae,Grammomys,rutilans,52
AF,extant,Rodentia,Muridae,Grammomys,dolichurus,39.9
AF,extant,Rodentia,Muridae,Heimyscus,fumosus,14.2
AF,extant,Rodentia,Muridae,Hybomys,eisentrauti,
AF,extant,Rodentia,Muridae,Hybomys,lunaris,
AF,extant,Rodentia,Muridae,Hybomys,planifrons,49.6
AF,extant,Rodentia,Muridae,Hybomys,univittatus,47.6
AF,extant,Rodentia,Muridae,Hybomys,trivirgatus,56.9
AF,extant,Rodentia,Muridae,Hylomyscus,aeta,20
AF,extant,Rodentia,Muridae,Hylomyscus,baeri,
AF,extant,Rodentia,Muridae,Hylomyscus,carillus,
AF,extant,Rodentia,Muridae,Hylomyscus,parvus,
AF,extant,Rodentia,Muridae,Hylomyscus,stella,19.1
